LahmanPlayerID,Year,UniNo,dummy,dummy,dummy,dummy
deniixx01,1994,30,,,,
deniixx01,1995,30,,,,
deniixx01,1996,30,,,,
deniixx01,1997,36,,,,
deniixx01,1998,36,,,,
deniixx01,1999,36,,,,
deniixx01,2000,36,,,,
deniixx01,2001,36,,,,
deniixx01,2002,36,,,,
deniixx01,2003,41,,,,
deniixx01,2004,41,,,,
deniixx01,2006,46,,,,
deniixx01,2007,36,,,,
ennsdi01,2022,75,,,,
ennsdi01,2023,75,,,,
dezawma01,1947,11,,,,
gonzada01,1981,40,,,,
gonzade01,1991,49,,,,
gonzade01,1992,49,,,,
gonzadi01,2004,42,,,,
gonzadi01,2005,42,,,,
gonzadi01,2006,42,,,,
gonzadi01,2007,78,,,,
gonzadi01,2008,78,,,,
gonzadi01,2009,49,,,,
gonzadi01,2010,49,,,,
gonzadi01,2011,49,,,,
gonzadi01,2012,49,,,,
gonzadi01,2013,40,,,,
goodwda01,1986,62,,,,
gladdda01,1994,32,,,,
greenda01,1986,10,,,,
greende01,2017,40,,,,
hartgde01,1999,45,,,,
huffda01,2018,45,,,,
huffda01,2019,45,,,,
hanseda01,1998,25,,,,
hengeda01,1990,42,,,,
hengeda01,1991,42,,,,
henrydw01,1994,42,,,,
hernada01,2023,61,,,,
hernada01,2024,63,,,,
hernada01,2025,63,,,,
heathde01,2014,70,,,,
heathde01,2015,70,,,,
heathde01,2018,68,,,,
heathde01,2019,68,,,,
hiltoda01,1978,3,,,,
hiltoda01,1979,3,,,,
hiltoda01,1980,42,,,,
hoseydw01,1997,10,,,,
hoseydw01,1998,10,,,,
hollida01,2007,49,,,,
whitede01,2002,6,,,,
jacksda01,1995,7,,,,
jacksda01,1996,7,,,,
djhooxx01,2008,00,,,,
djhooxx01,2009,54,,,,
djhooxx01,2010,54,,,,
djhooxx01,2011,54,,,,
djhooxx01,2012,54,,,,
djhooxx01,2013,54,,,,
jamesdi01,1994,19,,,,
geedi01,2018,60,,,,
zimmedo01,1966,8,,,,
johnsdj01,2020,58,,,,
carradj01,2006,00,,,,
johnsda02,1975,5,,,,
johnsda02,1976,5,,,,
johnsda01,2009,3,,,,
carlsda01,2000,46,,,,
cabreda01,2013,70,,,,
cabreda01,2014,99,,,,
keuchda01,2024,41,,,,
colesda01,1996,4,,,,
colesda01,1997,21,,,,
creekdo01,1998,21,,,,
murphdw01,1990,7,,,,
mackida01,2023,30,,,,
moneydo01,1984,15,,,,
martido01,1997,60,,,,
martido01,1998,60,,,,
martido01,1999,48,,,,
martido01,2000,48,,,,
martido01,2001,48,,,,
mathido01,2012,36,,,,
mayda01,1998,69,,,,
mayda01,1999,69,,,,
mayda01,2000,42,,,,
mayda01,2001,42,,,,
mayda01,2001,00,,,,
mayda01,2002,00,,,,
mayda01,2003,00,,,,
micelda01,2005,35,,,,
morendi01,2018,48,,,,
molledu01,2012,62,,,,
molledu01,2013,62,,,,
motleda01,1992,4,,,,
motleda01,1993,00,,,,
neverdo01,2021,99,,,,
naylodr01,2015,54,,,,
naylodr01,2016,54,,,,
newcodo01,1962,36,,,,
dobaska02,1987,38,,,,
dobaska02,1988,38,,,,
dobaska02,1989,38,,,,
dobaska02,1990,38,,,,
dobaska02,1991,38,,,,
dobaska02,1992,38,,,,
dobaska02,1993,38,,,,
dobaska02,1994,38,,,,
dobaska02,1995,5,,,,
dobaska02,1996,5,,,,
dobaska02,1997,5,,,,
dobaska02,1998,5,,,,
dobaska02,1999,5,,,,
dobaska02,2000,5,,,,
dobaska02,2001,5,,,,
dobaska02,2002,5,,,,
dobaska02,2003,5,,,,
dobaska02,2004,5,,,,
dobaska02,2005,5,,,,
dobaska02,2006,5,,,,
dobasma02,1955,51,,,,
dobasma02,1956,48,,,,
dobasma02,1957,48,,,,
dobasma02,1958,21,,,,
dobasma02,1959,21,,,,
dobasma02,1960,21,,,,
dobasma02,1961,21,,,,
dobasma02,1962,21,,,,
dobasma02,1963,21,,,,
dobasma02,1964,21,,,,
dobasma02,1965,21,,,,
dobasma02,1966,21,,,,
dobasma02,1967,21,,,,
dodota01,1953,28,,,,
dodota01,1954,4,,,,
dodota01,1955,47,,,,
dohihi01,2015,45,,,,
dohihi01,2016,45,,,,
dohihi01,2017,45,,,,
dohise01,2017,34,,,,
dohise01,2018,34,,,,
dohise01,2019,34,,,,
dohise01,2020,34,,,,
dohise01,2021,34,,,,
dohise01,2022,34,,,,
dohise01,2023,121,,,,
dohise01,2024,121,,,,
doifu01,1959,42,,,,
doifu01,1960,42,,,,
doifu01,1961,42,,,,
doifu01,1962,42,,,,
doifu01,1963,42,,,,
doifu01,1964,44,,,,
doigata02,1940,19,,,,
doigata02,1941,19,,,,
doigata02,1942,19,,,,
doigata02,1946,19,,,,
doigata02,1947,19,,,,
doigata02,1948,19,,,,
doigata02,1949,19,,,,
doigata02,1950,19,,,,
doigata02,1951,19,,,,
doigata02,1952,19,,,,
doigata02,1953,19,,,,
doigata02,1954,23,,,,
doigata02,1955,23,,,,
doigata02,1956,25,,,,
doigata02,1957,25,,,,
doigata02,1958,25,,,,
doihi01,2019,69,,,,
doihi01,2020,69,,,,
doihi01,2021,69,,,,
doihi01,2022,69,,,,
doihi01,2023,65,,,,
doike01,1969,43,,,,
doike01,1970,43,,,,
doike01,1971,43,,,,
doike01,1972,43,,,,
doike01,1973,43,,,,
doike01,1974,43,,,,
doike01,1975,43,,,,
doike01,1976,43,,,,
doike01,1977,43,,,,
doike01,1978,43,,,,
doike01,1979,43,,,,
doike01,1980,43,,,,
doike01,1981,43,,,,
doike01,1982,43,,,,
doike01,1983,43,,,,
doima01,1996,24,,,,
doima01,1997,24,,,,
doima01,1998,24,,,,
doima01,1999,24,,,,
doima01,2000,24,,,,
doima01,2001,24,,,,
doima01,2002,24,,,,
doima01,2003,36,,,,
doima02,1977,21,,,,
doima02,1978,21,,,,
doima02,1979,21,,,,
doima02,1980,21,,,,
doima02,1981,13,,,,
doima02,1982,36,,,,
doima02,1983,36,,,,
doima02,1984,36,,,,
doish02,1956,51,,,,
doish02,1957,51,,,,
doish02,1958,2,,,,
doish02,1959,12,,,,
doish02,1960,12,,,,
doish02,1961,25,,,,
doish02,1962,31,,,,
doish02,1963,31,,,,
doish03,1939,23,,,,
doish03,1940,23,,,,
doiyo01,1998,35,,,,
doiyo01,1999,35,,,,
doiyo01,2000,35,,,,
doiyo01,2001,35,,,,
doiyo01,2002,35,,,,
doiyo01,2003,35,,,,
doiyo01,2004,35,,,,
doiyo01,2005,30,,,,
doiyo01,2006,30,,,,
doiyo01,2007,30,,,,
doiyo01,2008,30,,,,
doiyo01,2009,38,,,,
doiyo01,2010,38,,,,
doiyu01,1956,35,,,,
doiyu01,1957,35,,,,
doiyu01,1958,35,,,,
doiyu01,1959,35,,,,
doiyu01,1960,35,,,,
doiyu01,1961,12,,,,
doiyu01,1962,47,,,,
doiyu01,1963,47,,,,
dokimi01,1954,40,,,,
dokimi01,1955,52,,,,
dokimi01,1956,52,,,,
dokimi01,1957,52,,,,
dokimi01,1958,52,,,,
dokimi01,1959,52,,,,
dokussh01,1954,33,,,,
dokussh01,1955,33,,,,
dokussh01,1956,33,,,,
dokussh01,1957,33,,,,
dokussh01,1958,33,,,,
dokussh01,1959,33,,,,
dokussh01,1960,33,,,,
dokussh01,1961,33,,,,
dokussh01,1962,33,,,,
dokussh01,1963,33,,,,
dokussh01,1964,33,,,,
dokussh01,1965,33,,,,
dokussh01,1966,33,,,,
dokussh01,1967,33,,,,
dokussh01,1968,33,,,,
dokussh01,1969,33,,,,
dokussh01,1970,33,,,,
dokussh01,1971,33,,,,
doming01,2002,50,,,,
doming01,2003,50,,,,
doming01,2004,42,,,,
doming01,2005,42,,,,
doming01,2006,42,,,,
doming01,2007,99,,,,
doming01,2008,50,,,,
donoeta01,2004,63,,,,
donoeta01,2005,63,,,,
donoeta01,2006,63,,,,
donoeta01,2007,63,,,,
donoeta01,2008,63,,,,
donoeta01,2009,63,,,,
donoeta01,2010,63,,,,
donoeta01,2011,63,,,,
donoeta01,2012,63,,,,
donoeta01,2013,63,,,,
donoeta01,2014,63,,,,
donoeta01,2015,91,,,,
donoeta01,2016,51,,,,
donoeta01,2017,51,,,,
donouna01,2007,24,,,,
donouna01,2008,1,,,,
donouna01,2009,1,,,,
donouna01,2010,1,,,,
donouna01,2011,1,,,,
donouna01,2012,1,,,,
donouna01,2013,1,,,,
donouna01,2014,1,,,,
donouna01,2015,63,,,,
donouna01,2016,63,,,,
donouna01,2017,63,,,,
donouna01,2018,63,,,,
donouna01,2019,63,,,,
donouna01,2020,63,,,,
donouna01,2021,63,,,,
donouna01,2022,63,,,,
donouna01,2023,63,,,,
aultdo01,1981,44,,,,
doueha01,2009,42,,,,
doueha01,2010,42,,,,
doueha01,2011,35,,,,
doueha01,2012,35,,,,
douhash01,2010,13,,,,
douhash01,2011,13,,,,
douhash01,2012,13,,,,
douhash01,2013,7,,,,
douhash01,2014,7,,,,
douhash01,2015,7,,,,
douhash01,2016,7,,,,
douhash01,2017,7,,,,
douhash01,2018,7,,,,
douhash01,2019,7,,,,
douhash01,2020,7,,,,
douhash01,2021,7,,,,
douhash01,2022,7,,,,
douhash01,2023,7,,,,
douhash01,2024,7,,,,
douhash01,2025,7,,,,
doujosh01,1971,38,,,,
doujosh01,1972,13,,,,
doujosh01,1973,13,,,,
doujosh01,1974,13,,,,
doujosh01,1975,13,,,,
doujosh01,1976,13,,,,
doujosh01,1977,13,,,,
doujosh01,1978,13,,,,
doujosh01,1979,13,,,,
doujosh01,1980,13,,,,
doujosh01,1981,13,,,,
doujosh01,1982,13,,,,
doujosh01,1983,13,,,,
doujosh01,1984,13,,,,
doujosh01,1985,13,,,,
parendi01,1956,3,,,,
powelde01,1995,48,,,,
peterdi01,2023,63,,,,
lundqda01,2003,49,,,,
rasneda01,2009,17,,,,
rasneda01,2010,17,,,,
rasneda01,2011,17,,,,
rasneda01,2012,17,,,,
rasneda01,2013,17,,,,
rajsida01,1984,44,,,,
lemondo01,2000,33,,,,
riosda01,2008,34,,,,
roberda01,1967,4,,,,
roberda01,1968,5,,,,
roberda01,1969,5,,,,
roberda01,1970,5,,,,
roberda01,1971,5,,,,
roberda01,1972,5,,,,
roberda01,1973,5,,,,
roachdo01,2018,42,,,,
lomando01,1986,5,,,,
lomando01,1987,5,,,,
sarfade01,2011,58,,,,
sarfade01,2012,58,,,,
sarfade01,2013,26,,,,
sarfade01,2014,58,,,,
sarfade01,2015,58,,,,
sarfade01,2016,58,,,,
sarfade01,2017,58,,,,
sarfade01,2018,58,,,,
sarfade01,2019,58,,,,
sarfade01,2020,58,,,,
sarfade01,2021,58,,,,
santado01,2021,25,,,,
santado01,2022,25,,,,
santado01,2023,25,,,,
santado01,2024,25,,,,
santado01,2025,25,,,,
serafda01,2004,42,,,,
serafda01,2005,42,,,,
serafda01,2006,29,,,,
serafda01,2007,29,,,,
cesardi01,2010,7,,,,
schuldo01,1990,42,,,,
schuldo01,1991,42,,,,
schuldo01,1992,42,,,,
dsorixx01,2009,124,,,,
dsorixx01,2010,99,,,,
dsorixx01,2011,99,,,,
stuardi01,1967,10,,,,
stuardi01,1968,10,,,,
scottda01,1994,28,,,,
spencda01,1964,25,,,,
spencda01,1965,25,,,,
spencda01,1966,25,,,,
spencda01,1967,25,,,,
spencda01,1968,25,,,,
spencda01,1971,25,,,,
spencda01,1972,25,,,,
stonede01,1964,4,,,,
dtkurxx01,2002,15,,,,
dtkurxx01,2003,15,,,,
westda01,1997,21,,,,
willida02,1988,4,,,,
willida01,2008,48,,,,
wilsode01,1998,42,,,,
whitmda01,1996,21,,,,
waltoda01,1978,9,,,,
anthoer01,1998,9,,,,
araujel01,2017,49,,,,
alfoned01,2009,13,,,,
almoner01,2005,43,,,,
ebarayo01,1950,12,,,,
ebarayo01,1951,12,,,,
ebarayo01,1952,12,,,,
ebarayo01,1953,12,,,,
ebarayo01,1954,12,,,,
ebarayo01,1955,12,,,,
ebarayo01,1956,14,,,,
ebarayo01,1957,23,,,,
ebarayo01,1958,23,,,,
ebarayo01,1959,14,,,,
valener01,2006,5,,,,
ebarixx01,2011,69,,,,
ebarixx01,2012,142,,,,
ebarixx01,2013,7,,,,
ebarixx01,2014,67,,,,
ebarixx01,2015,65,,,,
ebarixx01,2016,65,,,,
ebarixx01,2018,42,,,,
ebarixx01,2019,42,,,,
valdeed01,2010,45,,,,
vasques01,2015,26,,,,
vasques01,2016,42,,,,
ebinata01,2020,61,,,,
ebinata01,2021,61,,,,
ebinata01,2022,61,,,,
ebinata01,2023,61,,,,
ebinata01,2024,61,,,,
ebinata01,2025,61,,,,
edako01,1973,41,,,,
edako01,1974,41,,,,
edako01,1975,41,,,,
edako01,1976,41,,,,
edako01,1977,41,,,,
edako01,1978,41,,,,
edako01,1979,41,,,,
edamuts02,1955,5,,,,
edamuts02,1956,5,,,,
edamuts02,1957,5,,,,
edamuts02,1958,10,,,,
edamuts02,1959,10,,,,
edamuts02,1960,10,,,,
edash01,1963,70,,,,
edash01,1964,39,,,,
edash01,1965,39,,,,
edash01,1966,36,,,,
edash01,1967,36,,,,
edash01,1968,36,,,,
edash01,1969,36,,,,
edash01,1970,36,,,,
edash01,1971,36,,,,
edata01,1941,25,,,,
edata01,1942,25,,,,
edata01,1943,25,,,,
edata01,1946,17,,,,
edata01,1947,17,,,,
edata01,1948,19,,,,
edata01,1949,19,,,,
edata01,1950,15,,,,
edata01,1951,15,,,,
edata01,1952,15,,,,
edata01,1953,33,,,,
edata01,1954,15,,,,
edata01,1955,15,,,,
edata01,1956,15,,,,
edata01,1957,15,,,,
delaceu01,2010,70,,,,
desseel01,1999,67,,,,
diazed01,1999,2,,,,
diazed01,2000,49,,,,
diazed01,2001,49,,,,
diazed01,2002,49,,,,
edieta01,1960,6,,,,
edieta01,1961,6,,,,
edogag01,2010,38,,,,
edogag01,2012,42,,,,
escobed01,2017,42,,,,
escobed01,2018,62,,,,
escobed01,2019,62,,,,
escobed01,2020,62,,,,
escobed01,2021,62,,,,
escobed01,2022,62,,,,
escobed01,2023,62,,,,
frances01,2005,96,,,,
egamish01,1952,50,,,,
egamish01,1953,55,,,,
egamish01,1955,13,,,,
egarayu01,2012,62,,,,
egarayu01,2013,62,,,,
egarayu01,2014,62,,,,
egarayu01,2015,62,,,,
egarayu01,2016,62,,,,
egarayu01,2017,62,,,,
egawako01,1955,46,,,,
egawako01,1956,46,,,,
egawako01,1957,46,,,,
egawako01,1958,46,,,,
egawasu02,1979,30,,,,
egawasu02,1980,30,,,,
egawasu02,1981,30,,,,
egawasu02,1982,30,,,,
egawasu02,1983,30,,,,
egawasu02,1984,30,,,,
egawasu02,1985,30,,,,
egawasu02,1986,30,,,,
egawasu02,1987,30,,,,
egawato01,2005,8,,,,
egawato01,2006,8,,,,
egawato01,2007,8,,,,
egawato01,2008,8,,,,
egawato01,2009,8,,,,
egawato01,2010,43,,,,
egawato01,2011,43,,,,
egawato01,2012,43,,,,
egawato01,2013,43,,,,
egawato01,2014,43,,,,
egawato01,2015,43,,,,
egawato01,2016,43,,,,
egawato01,2017,43,,,,
egawato01,2018,43,,,,
egawato01,2019,43,,,,
gonzaen01,2012,50,,,,
egoshta01,2015,25,,,,
egoshta01,2016,25,,,,
egoshta01,2017,25,,,,
egoshta01,2018,25,,,,
egoshta01,2019,25,,,,
egoshta01,2020,25,,,,
egoshta01,2021,25,,,,
egoshta01,2022,25,,,,
egoshta01,2023,37,,,,
egoshta01,2024,37,,,,
eguchta02,1991,51,,,,
eguchta02,1992,15,,,,
eguchta02,1993,15,,,,
eguchta02,1994,15,,,,
eguchta02,1995,41,,,,
eguchta02,1996,41,,,,
eguchyu01,1936,2,,,,
eguchyu01,1937,2,,,,
eguchyu01,1938,2,,,,
eguchyu01,1941,7,,,,
eguchyu01,1942,7,,,,
egusahi01,2003,26,,,,
egusahi01,2004,26,,,,
egusahi01,2005,26,,,,
egusahi01,2006,26,,,,
egusahi01,2007,26,,,,
egusahi01,2008,26,,,,
egusahi01,2009,26,,,,
egusahi01,2010,26,,,,
egusahi01,2011,26,,,,
egusahi01,2012,29,,,,
egusahi01,2013,29,,,,
egusahi01,2014,29,,,,
egusahi01,2015,29,,,,
egusahi01,2016,29,,,,
egusahi01,2017,29,,,,
gailled01,2000,52,,,,
gailled01,2001,18,,,,
gailled01,2002,18,,,,
gailled01,2003,18,,,,
gailled01,2004,19,,,,
eharama01,2025,40,,,,
germaes01,2012,6,,,,
germaes01,2013,6,,,,
germaes01,2014,4,,,,
germaes01,2015,4,,,,
hernael01,2024,42,,,,
hernael01,2025,42,,,,
hillmer01,1995,42,,,,
hillmer01,1996,42,,,,
hillmer01,1997,42,,,,
hillmer01,1998,42,,,,
eikawka01,2003,20,,,,
eikawka01,2004,20,,,,
eikawka01,2005,20,,,,
eikawka01,2006,20,,,,
eikawka01,2007,20,,,,
eikawka01,2008,20,,,,
eikawka01,2009,20,,,,
eikawka01,2010,20,,,,
eikawka01,2011,20,,,,
eikawka01,2012,20,,,,
eikawka01,2013,20,,,,
eikawka01,2014,20,,,,
eikawka01,2015,20,,,,
eikawka01,2016,20,,,,
eikawka01,2017,20,,,,
eikawka01,2018,20,,,,
eikawka01,2019,20,,,,
eishaho01,1972,20,,,,
eishaho01,1973,20,,,,
eishaho01,1974,31,,,,
eishaho01,1975,31,,,,
eishaho01,1976,31,,,,
eishaho01,1977,31,,,,
eishaho01,1978,31,,,,
eishaho01,1979,31,,,,
eishaho01,1980,31,,,,
eishaho01,1981,31,,,,
eishaho01,1982,31,,,,
eishaho01,1983,31,,,,
eishaho01,1984,31,,,,
eishaho01,1985,31,,,,
eishaho01,1986,31,,,,
eishaho01,1987,13,,,,
eishaho01,1988,13,,,,
eishaho01,1989,31,,,,
eishaho01,1990,31,,,,
yanes01,2007,92,,,,
ejimata01,1968,37,,,,
ejimata01,1969,37,,,,
ejimata01,1970,12,,,,
ejimata01,1971,12,,,,
ejimata01,1972,6,,,,
ejimata01,1973,4,,,,
ejimata01,1974,4,,,,
ejimata01,1975,4,,,,
ejimata01,1976,4,,,,
ejimata01,1977,4,,,,
ejimata01,1978,4,,,,
ejimata01,1979,9,,,,
ejimata01,1980,9,,,,
ejimata01,1981,9,,,,
ejimata01,1982,9,,,,
ejimata01,1983,9,,,,
ejiriak02,1965,19,,,,
ejiriak02,1966,19,,,,
ejiriak02,1967,19,,,,
ejiriak02,1968,19,,,,
ejiriak02,1969,19,,,,
ejiriak02,1970,19,,,,
ejiriak02,1971,19,,,,
ejiriak02,1972,19,,,,
ejiriak02,1973,19,,,,
ejiriak02,1974,19,,,,
ejiriak02,1975,19,,,,
ejiriak02,1976,19,,,,
ejiriak02,1977,19,,,,
ejiriak02,1978,19,,,,
ejiriak02,1979,19,,,,
ejirish02,2002,27,,,,
ejirish02,2003,27,,,,
ejirish02,2004,27,,,,
ejirish02,2005,27,,,,
ejirish02,2006,27,,,,
ejirish02,2007,27,,,,
ejirish02,2008,27,,,,
ejirish02,2009,27,,,,
ejirish02,2010,27,,,,
ejirish02,2011,27,,,,
ejirish02,2012,27,,,,
ejirish02,2013,00,,,,
ejirish02,2014,00,,,,
johnsel01,1971,5,,,,
carides01,2007,95,,,,
cordier01,2016,52,,,,
campber01,2017,29,,,,
maclaev01,2011,50,,,,
maclaev01,2012,50,,,,
mejiaer01,2014,99,,,,
mejiaer01,2015,99,,,,
mejiaer01,2016,99,,,,
mejiaer01,2017,99,,,,
mejiaer01,2018,99,,,,
mejiaer01,2019,99,,,,
mejiaer01,2020,99,,,,
mejiaer01,2021,99,,,,
montiem01,2019,98,,,,
montiem01,2020,98,,,,
monteel01,2025,95,,,,
emotoko01,1985,58,,,,
emotoko01,1986,58,,,,
emotoko01,1987,58,,,,
emotoko01,1988,58,,,,
emotoko01,1989,58,,,,
emotoko01,1990,97,,,,
emotoko01,1991,97,,,,
emotota02,1971,49,,,,
emotota02,1972,16,,,,
emotota02,1973,16,,,,
emotota02,1974,16,,,,
emotota02,1975,16,,,,
emotota02,1976,29,,,,
emotota02,1977,29,,,,
emotota02,1978,29,,,,
emotota02,1979,29,,,,
emotota02,1980,29,,,,
emotota02,1981,29,,,,
emurama01,2013,43,,,,
emurama01,2014,43,,,,
emurama01,2015,43,,,,
emurana01,2011,53,,,,
emurana01,2012,53,,,,
emurana01,2013,53,,,,
emurana01,2014,53,,,,
emurana01,2015,53,,,,
emurana01,2016,53,,,,
emurana01,2017,53,,,,
emurana01,2018,53,,,,
emurana01,2019,53,,,,
emurana01,2020,53,,,,
emurana01,2021,53,,,,
emurana01,2022,53,,,,
emurana01,2023,53,,,,
navaref01,2018,99,,,,
navaref01,2019,99,,,,
enatsyu02,1967,28,,,,
enatsyu02,1968,28,,,,
enatsyu02,1969,28,,,,
enatsyu02,1970,28,,,,
enatsyu02,1971,28,,,,
enatsyu02,1972,28,,,,
enatsyu02,1973,28,,,,
enatsyu02,1974,28,,,,
enatsyu02,1975,28,,,,
enatsyu02,1976,17,,,,
enatsyu02,1977,17,,,,
enatsyu02,1978,26,,,,
enatsyu02,1979,26,,,,
enatsyu02,1980,26,,,,
enatsyu02,1981,26,,,,
enatsyu02,1982,26,,,,
enatsyu02,1983,26,,,,
enatsyu02,1984,18,,,,
endase01,1987,36,,,,
endase01,1988,36,,,,
endase01,1989,36,,,,
endase01,1990,36,,,,
endase01,1991,36,,,,
endase01,1992,36,,,,
endoch01,1936,4,,,,
endoch01,1937,4,,,,
endoch01,1938,21,,,,
endoch01,1939,21,,,,
endohat01,2018,66,,,,
endohat01,2019,66,,,,
endohat01,2020,66,,,,
endohat01,2021,66,,,,
endohat01,2022,66,,,,
endohat01,2023,66,,,,
endohat01,2024,66,,,,
endohat01,2025,66,,,,
endohis01,2015,23,,,,
endohis01,2016,23,,,,
endohis01,2017,23,,,,
endohis01,2018,23,,,,
endohis01,2019,23,,,,
endohis01,2020,23,,,,
endohis01,2021,23,,,,
endoma01,1994,43,,,,
endoma01,1995,43,,,,
endoma01,1996,43,,,,
endoma01,1997,43,,,,
endoma01,1998,43,,,,
endoma01,1999,24,,,,
endoma01,2000,24,,,,
endoma01,2001,24,,,,
endoma01,2002,24,,,,
endoma01,2003,24,,,,
endoma01,2004,24,,,,
endoma01,2005,24,,,,
endoma01,2006,24,,,,
endoma01,2007,11,,,,
endoma01,2008,47,,,,
endono01,1976,45,,,,
endono01,1977,45,,,,
endono01,1978,45,,,,
endono01,1979,45,,,,
endono01,1980,45,,,,
endono01,1981,45,,,,
endono01,1982,45,,,,
endory01,2000,48,,,,
endory01,2001,48,,,,
endory02,1998,21,,,,
endory02,1999,21,,,,
endory02,2000,21,,,,
endory02,2001,21,,,,
endory02,2002,47,,,,
endouka01,1978,24,,,,
endouka01,1979,24,,,,
endouka01,1980,24,,,,
endouka01,1981,24,,,,
endouka01,1982,24,,,,
endouka01,1983,24,,,,
endouka01,1984,24,,,,
endouka01,1985,24,,,,
endouka01,1986,24,,,,
endouka01,1987,24,,,,
endouka01,1988,24,,,,
endouka01,1989,24,,,,
endouka01,1990,24,,,,
endouka01,1991,24,,,,
endouka01,1992,24,,,,
enigo01,1958,8,,,,
enigo01,1959,8,,,,
enigo01,1960,8,,,,
enigo01,1961,8,,,,
enigo01,1962,24,,,,
enigo01,1963,24,,,,
enigo01,1964,24,,,,
enigo01,1965,24,,,,
enigo01,1966,24,,,,
enigo01,1967,24,,,,
enigo01,1968,24,,,,
enigo01,1969,24,,,,
enigo01,1970,24,,,,
enigo01,1971,24,,,,
enigo01,1972,24,,,,
enigo01,1973,24,,,,
enigo01,1974,24,,,,
enigo01,1975,24,,,,
enigo01,1976,24,,,,
enigo01,1977,24,,,,
enokike01,1983,14,,,,
enokike01,1984,14,,,,
enokike01,1985,14,,,,
enokike01,1986,14,,,,
enokita01,2011,13,,,,
enokita01,2012,13,,,,
enokita01,2013,13,,,,
enokita01,2014,13,,,,
enokita01,2015,13,,,,
enokita01,2016,13,,,,
enokita01,2017,13,,,,
enokita01,2018,30,,,,
enokita01,2019,30,,,,
enokita01,2020,30,,,,
enokita01,2021,30,,,,
enokiya01,1991,69,,,,
enokiya01,1992,69,,,,
enokiya01,1993,69,,,,
enokiya01,1994,69,,,,
enokiya01,1995,16,,,,
enokiya01,1996,16,,,,
enokiya01,1997,16,,,,
enokiya01,1998,51,,,,
enokiya01,1999,51,,,,
enokiya01,2000,29,,,,
enomoao01,2011,36,,,,
enomoao01,2012,36,,,,
enomoao01,2013,36,,,,
enomoao01,2014,36,,,,
enomoao01,2015,36,,,,
enomoao01,2016,036,,,,
enomoao01,2017,64,,,,
enomoki02,1955,3,,,,
enomoki02,1956,3,,,,
enomoki02,1957,3,,,,
enomoki02,1958,3,,,,
enomoki02,1959,3,,,,
enomoki02,1960,3,,,,
enomoki02,1961,3,,,,
enomoki02,1962,3,,,,
enomoki02,1963,3,,,,
enomoki02,1964,3,,,,
enomoki02,1965,3,,,,
enomoki02,1966,3,,,,
enomoki02,1967,3,,,,
enomoki02,1968,3,,,,
enomoki02,1969,3,,,,
enomoki02,1970,3,,,,
enomoki02,1971,3,,,,
enomoki02,1972,3,,,,
enomona01,1972,13,,,,
enomona01,1973,13,,,,
enomona01,1974,13,,,,
enomona01,1975,13,,,,
enomona01,1976,13,,,,
enomona01,1977,47,,,,
enomona01,1978,47,,,,
enomosh01,1950,24,,,,
enoshyo01,2011,35,,,,
enoshyo01,2012,35,,,,
enoshyo01,2013,35,,,,
enoshyo01,2014,35,,,,
enoshyo01,2015,35,,,,
enoshyo01,2016,35,,,,
enoshyo01,2017,35,,,,
knotter01,2000,45,,,,
olivaed01,2025,36,,,,
olmosed01,2018,51,,,,
palmqed01,1963,14,,,,
perezed01,2001,9,,,,
ludwier01,2000,42,,,,
ludwier01,2001,42,,,,
ramirem01,2025,56,,,,
reynoed01,1999,65,,,,
reynoed01,2000,65,,,,
erianh01,2016,42,,,,
erianh01,2017,42,,,,
rodriel01,2023,37,,,,
rodriel01,2024,37,,,,
romeren01,2019,70,,,,
romeren01,2020,70,,,,
romeren01,2021,91,,,,
romeren01,2022,91,,,,
esakama01,1992,13,,,,
esakama01,1993,13,,,,
esakama01,1994,13,,,,
esakama01,1995,13,,,,
esakama01,1996,13,,,,
esakama01,1997,13,,,,
esakama01,1998,41,,,,
esakite01,1957,15,,,,
esakite01,1958,15,,,,
esakite01,1959,15,,,,
esakite01,1960,11,,,,
esakite01,1961,11,,,,
esakite01,1962,11,,,,
esakite01,1963,38,,,,
schuler01,1998,23,,,,
schuler01,1999,23,,,,
schuler01,2001,45,,,,
schuler01,2002,45,,,,
sotoen01,2011,70,,,,
sotoen01,2012,70,,,,
sotoen01,2013,61,,,,
sotoen01,2014,61,,,,
stulter01,2010,24,,,,
thameer01,2021,44,,,,
etoda01,1948,8,,,,
etosh01,1966,22,,,,
etosh01,1967,22,,,,
etosh01,1968,33,,,,
etosh01,1969,28,,,,
etosh01,1970,28,,,,
etosh01,1971,28,,,,
etosh01,1972,28,,,,
etosh01,1973,28,,,,
etosh01,1974,28,,,,
etosh01,1975,28,,,,
etosh01,1976,28,,,,
etota01,1959,48,,,,
etota01,1960,48,,,,
etota01,1961,48,,,,
etota01,1962,48,,,,
etota01,1963,48,,,,
etota01,1964,48,,,,
etota01,1965,48,,,,
etousa01,1989,51,,,,
etousa01,1990,33,,,,
etousa01,1991,33,,,,
etousa01,1992,33,,,,
etousa01,1993,33,,,,
etousa01,1994,33,,,,
etousa01,1995,33,,,,
etousa01,1996,33,,,,
etousa01,1997,33,,,,
etousa01,1998,33,,,,
etousa01,1999,33,,,,
etousa01,2000,33,,,,
etousa01,2001,33,,,,
etousa01,2002,33,,,,
etousa01,2003,33,,,,
etousa01,2004,33,,,,
