LahmanPlayerID,Year,UniNo,dummy,dummy,dummy,dummy
hondayu01,2007,46,,,,
hondayu01,2008,46,,,,
hondayu01,2009,46,,,,
hondayu01,2010,46,,,,
hondayu01,2011,46,,,,
hondayu01,2012,46,,,,
hondayu01,2013,46,,,,
hondayu01,2014,46,,,,
hondayu01,2015,46,,,,
hondayu01,2016,46,,,,
hondayu01,2017,46,,,,
hondayu01,2018,46,,,,
hondoya01,1937,24,,,,
hondoya01,1938,24,,,,
hondoya01,1939,24,,,,
hondoya01,1940,24,,,,
hondoya01,1941,24,,,,
hondoya01,1946,24,,,,
hondoya01,1947,24,,,,
hondoya01,1948,8,,,,
hondoya01,1949,24,,,,
hondoya01,1950,24,,,,
hondoya01,1951,24,,,,
hondoya01,1952,24,,,,
hondoya01,1953,24,,,,
hondoya01,1954,24,,,,
hondoya01,1955,24,,,,
hondoya01,1956,30,,,,
hondoya01,1957,54,,,,
hongohi01,1999,38,,,,
hongohi01,2000,38,,,,
hongohi01,2001,38,,,,
hongohi01,2002,38,,,,
hongohi01,2003,38,,,,
hongohi01,2004,38,,,,
hongohi01,2005,38,,,,
honmama01,1958,14,,,,
honmama01,1959,14,,,,
honmama01,1960,14,,,,
honmama01,1961,14,,,,
honmama01,1962,14,,,,
honmama01,1963,45,,,,
honmama01,1964,45,,,,
honmama01,1965,45,,,,
honmama01,1966,14,,,,
honmama01,1967,14,,,,
honmami01,1995,10,,,,
honmami01,1996,10,,,,
honmami01,1997,10,,,,
honmami01,1998,10,,,,
honmami01,1999,10,,,,
honmami01,2000,10,,,,
honmami01,2001,10,,,,
honmami01,2002,10,,,,
honmami01,2003,10,,,,
honmami01,2004,10,,,,
honmami01,2005,10,,,,
honmami01,2006,10,,,,
honmami01,2007,10,,,,
honmami01,2008,10,,,,
honmami01,2009,10,,,,
honmata01,2000,66,,,,
honmata01,2001,66,,,,
honmata01,2002,66,,,,
honmata01,2003,66,,,,
honmata01,2004,66,,,,
honmata01,2005,66,,,,
honmata01,2006,66,,,,
honmata02,1983,36,,,,
honmata02,1984,36,,,,
honmata02,1985,36,,,,
honmata02,1986,36,,,,
honmata02,1987,36,,,,
honmate01,1950,28,,,,
honmate01,1951,29,,,,
honmate01,1952,29,,,,
hoodch01,1953,52,,,,
hopkiga01,1975,6,,,,
hopkiga01,1976,6,,,,
hopkiga01,1977,16,,,,
horaiak01,1980,43,,,,
horaiak01,1981,43,,,,
horaiak01,1982,43,,,,
horaiak01,1983,43,,,,
horaiak01,1984,43,,,,
horaiak01,1985,43,,,,
horaiak01,1986,43,,,,
horaiak01,1987,14,,,,
horaiak01,1988,14,,,,
horibhi01,1983,22,,,,
horibhi01,1984,22,,,,
horibhi01,1985,22,,,,
horibhi01,1986,22,,,,
horibhi01,1987,35,,,,
horibhi01,1988,35,,,,
horibhi01,1989,35,,,,
horibhi01,1990,39,,,,
horieat01,2015,36,,,,
horieat01,2016,36,,,,
horieat01,2017,36,,,,
horieat01,2018,36,,,,
horieat01,2019,36,,,,
horieat01,2020,36,,,,
horieat01,2021,36,,,,
horieat01,2022,36,,,,
horieat01,2023,36,,,,
horieat01,2024,36,,,,
horieat01,2025,36,,,,
horieke01,1989,50,,,,
horieke01,1990,50,,,,
horieke01,1991,50,,,,
horieke01,1992,9,,,,
horieke01,1993,9,,,,
horieke01,1994,9,,,,
horieke01,1995,36,,,,
horieke01,1996,00,,,,
horieke01,1997,00,,,,
horieke01,1998,00,,,,
horigmo01,1962,8,,,,
horigmo01,1963,8,,,,
horigmo01,1964,8,,,,
horigmo01,1965,8,,,,
horigmo01,1966,8,,,,
horigmo01,1967,8,,,,
horigmo01,1968,8,,,,
horigmo01,1969,17,,,,
horigmo01,1970,17,,,,
horiika01,1970,23,,,,
horiika01,1971,23,,,,
horiika01,1972,23,,,,
horiika01,1973,23,,,,
horiika01,1974,23,,,,
horiika01,1975,23,,,,
horiika01,1976,23,,,,
horiika01,1977,23,,,,
horiika01,1978,23,,,,
horiika01,1979,50,,,,
horiika01,1980,50,,,,
horiika02,1943,18,,,,
horiika02,1946,9,,,,
horiika02,1947,9,,,,
horiika02,1948,9,,,,
horiika02,1949,9,,,,
horiika02,1950,9,,,,
horiika02,1951,9,,,,
horiika02,1952,9,,,,
horiika02,1953,9,,,,
horiika02,1954,9,,,,
horiika02,1955,9,,,,
horiika02,1956,9,,,,
horiika02,1957,9,,,,
horiika02,1958,9,,,,
horiika02,1959,9,,,,
horiits01,1981,14,,,,
horiits01,1982,14,,,,
horiits01,1983,11,,,,
horiits01,1984,11,,,,
horiits01,1985,11,,,,
horiits01,1986,11,,,,
horiits01,1987,11,,,,
horiits01,1988,16,,,,
horiits01,1989,16,,,,
horiits01,1990,16,,,,
horiko01,1988,45,,,,
horiko01,1989,45,,,,
horiko01,1990,45,,,,
horiko01,1991,5,,,,
horiko01,1992,5,,,,
horiko01,1993,5,,,,
horiko01,1994,5,,,,
horiko01,1995,5,,,,
horiko01,1996,5,,,,
horiko01,1997,5,,,,
horiko01,1998,5,,,,
horiko01,1999,5,,,,
horiko01,2000,5,,,,
horiko01,2001,5,,,,
horiko01,2002,5,,,,
horiko01,2003,5,,,,
horiko01,2004,5,,,,
horiko01,2005,5,,,,
horiko01,2006,5,,,,
horiko01,2007,5,,,,
horiko01,2008,5,,,,
horiko01,2009,5,,,,
horiko01,2010,5,,,,
horimi01,2017,34,,,,
horimi01,2018,34,,,,
horimi01,2019,34,,,,
horimi01,2020,34,,,,
horimi01,2021,34,,,,
horimi01,2022,34,,,,
horimi01,2023,34,,,,
horimi01,2024,34,,,,
horimi01,2025,34,,,,
horimri01,1960,20,,,,
horimri01,1961,20,,,,
horimri01,1962,20,,,,
horimri01,1963,20,,,,
horimri01,1964,20,,,,
horimri01,1965,20,,,,
horiofu01,1936,23,,,,
horiofu01,1937,23,,,,
horiofu01,1938,23,,,,
horiofu01,1939,31,,,,
horiofu01,1940,31,,,,
horiofu01,1941,31,,,,
horioha01,2017,013,,,,
horioha01,2018,013,,,,
horioha01,2019,95,,,,
horioha01,2020,95,,,,
horioha01,2021,95,,,,
horioha01,2022,095,,,,
horioha01,2023,95,,,,
horioha01,2024,92,,,,
horioha01,2025,92,,,,
horish01,2024,62,,,,
horish01,2025,62,,,,
horitic01,1997,61,,,,
horitic01,1998,61,,,,
horitic01,1999,61,,,,
horitic01,2000,61,,,,
horitic01,2001,44,,,,
horitic01,2002,44,,,,
horitic01,2003,44,,,,
horitic01,2004,44,,,,
horitic01,2005,44,,,,
horitic01,2006,44,,,,
horiuke01,2016,65,,,,
horiuke01,2017,65,,,,
horiuke01,2018,65,,,,
horiuke01,2019,65,,,,
horiuke01,2020,65,,,,
horiuke01,2021,65,,,,
horiuke01,2022,65,,,,
horiuke01,2023,65,,,,
horiuke01,2024,65,,,,
horiuke01,2025,65,,,,
horiush01,1954,47,,,,
horiush01,1955,10,,,,
horiush01,1956,10,,,,
horiush01,1957,10,,,,
horiush01,1958,10,,,,
horiush01,1959,10,,,,
horiush01,1960,10,,,,
horiush01,1961,10,,,,
horiush01,1962,10,,,,
horiush01,1963,10,,,,
horiuts01,1966,21,,,,
horiuts01,1967,18,,,,
horiuts01,1968,18,,,,
horiuts01,1969,18,,,,
horiuts01,1970,18,,,,
horiuts01,1971,18,,,,
horiuts01,1972,18,,,,
horiuts01,1973,18,,,,
horiuts01,1974,18,,,,
horiuts01,1975,18,,,,
horiuts01,1976,18,,,,
horiuts01,1977,18,,,,
horiuts01,1978,18,,,,
horiuts01,1979,18,,,,
horiuts01,1980,18,,,,
horiuts01,1981,18,,,,
horiuts01,1982,18,,,,
horiuts01,1983,18,,,,
hornebo01,1987,50,,,,
hosakei01,1972,28,,,,
hosakei01,1973,28,,,,
hosakei01,1974,28,,,,
hosakei01,1975,28,,,,
hosakei01,1976,45,,,,
hosakei01,1977,45,,,,
hosakei01,1978,45,,,,
hosakyu01,1956,47,,,,
hosakyu01,1957,22,,,,
hosakyu01,1958,47,,,,
hosakyu01,1959,47,,,,
hosakyu01,1960,27,,,,
hoseydw01,1997,10,,,,
hoseydw01,1998,10,,,,
hoshida01,2011,56,,,,
hoshida01,2012,56,,,,
hoshida01,2013,56,,,,
hoshida01,2014,56,,,,
hoshida01,2015,56,,,,
hoshida01,2016,56,,,,
hoshida01,2017,56,,,,
hoshihi02,2005,61,,,,
hoshihi02,2006,61,,,,
hoshihi02,2007,61,,,,
hoshihi02,2008,52,,,,
hoshihi02,2009,52,,,,
hoshihi02,2010,33,,,,
hoshihi02,2011,33,,,,
hoshihi02,2012,33,,,,
hoshihi02,2013,33,,,,
hoshihi03,1968,72,,,,
hoshihi03,1969,35,,,,
hoshihi03,1970,72,,,,
hoshihi03,1971,56,,,,
hoshihi03,1972,56,,,,
hoshihi03,1973,56,,,,
hoshihi03,1974,19,,,,
hoshihi03,1975,19,,,,
hoshihi03,1976,37,,,,
hoshihi03,1977,37,,,,
hoshihi03,1978,11,,,,
hoshihi03,1979,11,,,,
hoshihi03,1980,11,,,,
hoshiji01,1946,12,,,,
hoshiji01,1947,12,,,,
hoshiji01,1948,12,,,,
hoshiji01,1949,12,,,,
hoshiji01,1950,12,,,,
hoshiji01,1951,12,,,,
hoshiji01,1952,12,,,,
hoshiju01,1998,33,,,,
hoshiju01,1999,33,,,,
hoshiju01,2000,33,,,,
hoshiju01,2001,33,,,,
hoshiju01,2002,33,,,,
hoshiju01,2003,33,,,,
hoshiju01,2004,33,,,,
hoshiju01,2005,33,,,,
hoshiju01,2006,33,,,,
hoshiju01,2007,33,,,,
hoshiju01,2008,33,,,,
hoshiju02,1947,20,,,,
hoshiju02,1948,20,,,,
hoshika01,1950,8,,,,
hoshika01,1951,8,,,,
hoshika01,1952,8,,,,
hoshima02,2010,95,,,,
hoshima02,2011,95,,,,
hoshima02,2012,60,,,,
hoshima02,2013,60,,,,
hoshima02,2014,60,,,,
hoshima03,1936,20,,,,
hoshima03,1937,20,,,,
hoshino01,1984,53,,,,
hoshino01,1985,53,,,,
hoshino01,1986,53,,,,
hoshino01,1987,28,,,,
hoshino01,1988,28,,,,
hoshino01,1989,28,,,,
hoshino01,1990,28,,,,
hoshino01,1991,28,,,,
hoshino01,1992,28,,,,
hoshino01,1993,28,,,,
hoshino01,1994,28,,,,
hoshino01,1995,28,,,,
hoshino01,1996,28,,,,
hoshino01,1997,28,,,,
hoshino01,1998,28,,,,
hoshino01,1999,28,,,,
hoshino01,2000,34,,,,
hoshino01,2001,34,,,,
hoshino01,2002,34,,,,
hoshios01,1989,68,,,,
hoshios01,1990,68,,,,
hoshios01,1991,68,,,,
hoshios01,1992,68,,,,
hoshios01,1993,68,,,,
hoshios01,1994,68,,,,
hoshios01,1995,68,,,,
hoshios01,1996,68,,,,
hoshios01,1997,68,,,,
hoshios01,1998,12,,,,
hoshios01,1999,12,,,,
hoshios01,2000,12,,,,
hoshios01,2001,12,,,,
hoshios01,2002,62,,,,
hoshios01,2003,62,,,,
hoshios01,2004,62,,,,
hoshios01,2005,41,,,,
hoshise01,1969,22,,,,
hoshise01,1970,22,,,,
hoshise01,1971,20,,,,
hoshise01,1972,20,,,,
hoshise01,1973,20,,,,
hoshise01,1974,20,,,,
hoshise01,1975,20,,,,
hoshise01,1976,20,,,,
hoshise01,1977,20,,,,
hoshise01,1978,20,,,,
hoshise01,1979,20,,,,
hoshise01,1980,20,,,,
hoshise01,1981,20,,,,
hoshise01,1982,20,,,,
hoshish01,1958,6,,,,
hoshish01,1959,6,,,,
hoshish01,1960,6,,,,
hoshish01,1961,16,,,,
hoshish01,1962,28,,,,
hoshish01,1963,28,,,,
hoshish01,1964,28,,,,
hoshish01,1965,28,,,,
hoshita01,2005,38,,,,
hoshita01,2006,38,,,,
hoshita01,2007,58,,,,
hoshita01,2008,58,,,,
hoshita01,2009,58,,,,
hoshita01,2010,58,,,,
hoshita01,2011,58,,,,
hoshita01,2012,25,,,,
hoshita01,2013,25,,,,
hoshita01,2014,25,,,,
hoshita01,2015,25,,,,
hoshita01,2016,25,,,,
hoshita01,2017,81,,,,
hoshita01,2018,81,,,,
hoshita01,2019,181,,,,
hoshita02,1997,65,,,,
hoshita02,1998,65,,,,
hoshita02,1999,65,,,,
hoshita02,2000,65,,,,
hoshita03,1993,40,,,,
hoshita03,1994,40,,,,
hoshita03,1995,40,,,,
hoshita03,1996,40,,,,
hoshita03,1997,40,,,,
hoshita03,1998,40,,,,
hoshita03,1999,40,,,,
hoshita04,1950,18,,,,
hoshita04,1951,18,,,,
hoshita04,1952,52,,,,
hoshito01,2017,24,,,,
hoshito01,2018,24,,,,
hoshito01,2019,24,,,,
hoshito01,2020,24,,,,
hoshito01,2021,24,,,,
hoshito01,2022,24,,,,
hoshito01,2023,24,,,,
hoshito01,2024,24,,,,
hoshito01,2025,24,,,,
hoshito02,1999,26,,,,
hoshito02,2000,26,,,,
hoshito02,2001,26,,,,
hoshito02,2002,26,,,,
hoshito02,2003,26,,,,
hoshito02,2004,26,,,,
hoshito02,2005,26,,,,
hoshito02,2006,26,,,,
hoshito02,2007,26,,,,
hoshito02,2008,26,,,,
hoshito02,2009,26,,,,
hoshito02,2010,26,,,,
hoshito02,2011,26,,,,
hoshito02,2012,26,,,,
hoshito02,2013,00,,,,
hoshiya01,2006,43,,,,
hoshiya01,2007,43,,,,
hoshiya01,2008,43,,,,
hoshiya01,2009,43,,,,
hoshiyu01,2013,37,,,,
hoshiyu01,2014,37,,,,
hoshiyu01,2015,37,,,,
hoshiyu01,2016,37,,,,
hoshiyu01,2017,37,,,,
hosodma01,1965,38,,,,
hosodma01,1966,38,,,,
hosodma01,1967,38,,,,
hosodma01,1968,44,,,,
hosokry01,2021,56,,,,
hosokry01,2022,56,,,,
hosokry01,2023,56,,,,
hosokry01,2024,56,,,,
hosokry01,2025,56,,,,
hosokse01,2017,52,,,,
hosokse01,2018,52,,,,
hosokse01,2019,52,,,,
hosokse01,2020,52,,,,
hosokse01,2021,52,,,,
hosokse01,2022,52,,,,
hosokse01,2023,0,,,,
hosokse01,2024,55,,,,
hosokse01,2025,55,,,,
hosokto01,2002,47,,,,
hosokto01,2003,47,,,,
hosokto01,2004,47,,,,
hosokto01,2005,47,,,,
hosokto01,2006,30,,,,
hosokto01,2007,27,,,,
hosokto01,2008,27,,,,
hosokto01,2009,27,,,,
hosokto01,2010,27,,,,
hosokto01,2011,27,,,,
hosokto01,2012,27,,,,
hosokto01,2013,27,,,,
hosokto01,2014,27,,,,
hosokto01,2015,27,,,,
hosokto01,2016,27,,,,
hosokto01,2017,68,,,,
hosokto01,2018,68,,,,
hosokto01,2019,55,,,,
hosokto01,2020,55,,,,
hosokya01,1971,32,,,,
hosokya01,1972,32,,,,
hosokya01,1973,32,,,,
hosokya01,1974,32,,,,
hosokya01,1975,32,,,,
hosokya01,1976,32,,,,
hosokya01,1977,32,,,,
hosokya01,1978,32,,,,
hosokya01,1979,32,,,,
hosokya01,1980,32,,,,
hosokya01,1981,32,,,,
hosomhi01,1953,48,,,,
hosomhi01,1954,48,,,,
hosomhi01,1955,48,,,,
hosomhi01,1956,48,,,,
hosomhi01,1957,48,,,,
hosomka01,1996,24,,,,
hosomka01,1997,24,,,,
hosomka01,1998,24,,,,
hosomka01,1999,24,,,,
hosomka01,2000,24,,,,
hosomka01,2001,24,,,,
hosomka01,2002,24,,,,
hosomka01,2003,32,,,,
hosomka01,2004,57,,,,
hosomna01,2000,52,,,,
hosomna01,2001,52,,,,
hosomna01,2002,52,,,,
hosomna01,2003,52,,,,
hosomna01,2004,52,,,,
hosomna01,2005,52,,,,
hosomna01,2006,52,,,,
hosonha01,2024,29,,,,
hosonha01,2025,29,,,,
hosoyke01,2006,59,,,,
hosoyke01,2007,59,,,,
hosoyke01,2008,59,,,,
hosoyke01,2009,59,,,,
hosoyke01,2010,59,,,,
hosoyke01,2011,59,,,,
hosoyke01,2012,59,,,,
hosoyke01,2013,59,,,,
hosoyke01,2014,59,,,,
hosoyke01,2015,59,,,,
hosoyke01,2016,59,,,,
hosoyke01,2017,59,,,,
hosoyke01,2018,59,,,,
hosoyke01,2019,59,,,,
hosoyke01,2020,59,,,,
hosoyta01,2009,36,,,,
hosoyta01,2010,36,,,,
hosoyta01,2011,36,,,,
hosoyta01,2012,36,,,,
hosoyta01,2013,36,,,,
hosoyta01,2014,125,,,,
hosoyta01,2015,00,,,,
hosoyya01,1969,65,,,,
hosoyya01,1970,65,,,,
hosteda01,1986,61,,,,
hosteda01,1987,9,,,,
hotehak01,1939,19,,,,
hotehak01,1940,19,,,,
hottaak01,1964,66,,,,
hottaak01,1965,66,,,,
hottaak01,1966,66,,,,
hottaak01,1967,66,,,,
hottake01,2020,32,,,,
hottake01,2021,91,,,,
hottake01,2022,91,,,,
hottake01,2023,91,,,,
hottake01,2024,91,,,,
hottake01,2025,91,,,,
houltde01,2008,00,,,,
houltde01,2009,54,,,,
houltde01,2010,54,,,,
houltde01,2011,54,,,,
houltde01,2012,54,,,,
houltde01,2013,54,,,,
howarfr01,1974,10,,,,
howarsp01,2025,15,,,,
howelja01,1992,44,,,,
howelja01,1993,44,,,,
howelja01,1994,44,,,,
howelja01,1995,40,,,,
hozansh01,1950,12,,,,
hozansh01,1951,12,,,,
hozansh01,1952,12,,,,
hozansh01,1953,12,,,,
hozansh01,1954,14,,,,
huangch02,2010,97,,,,
huangch02,2011,97,,,,
huberju01,2010,11,,,,
hudlere01,1993,49,,,,
huffda01,2018,45,,,,
huffda01,2019,45,,,,
huffmch01,2014,56,,,,
huffmch01,2015,56,,,,
hughetr01,2008,42,,,,
hurstji01,2003,70,,,,
hurstjo01,2001,64,,,,
hurtaed01,1998,15,,,,
hurtaed01,1999,38,,,,
hyodohi01,1998,46,,,,
hyodohi01,1999,4,,,,
hyodohi01,2000,4,,,,
hyodohi01,2001,4,,,,
hyodohi01,2002,4,,,,
hyodohi01,2003,58,,,,
hyodota01,1953,47,,,,
hyodota01,1954,26,,,,
hyodota01,1955,3,,,,
hyodota01,1956,3,,,,
hyodota01,1957,4,,,,
hyodota01,1958,4,,,,
hyzduad01,2007,4,,,,
ibarahi01,2023,48,,,,
ibarahi01,2024,48,,,,
ibarahi01,2025,48,,,,
ibatahi01,1998,48,,,,
ibatahi01,1999,48,,,,
ibatahi01,2000,48,,,,
ibatahi01,2001,48,,,,
ibatahi01,2002,48,,,,
ibatahi01,2003,6,,,,
ibatahi01,2004,6,,,,
ibatahi01,2005,6,,,,
ibatahi01,2006,6,,,,
ibatahi01,2007,6,,,,
ibatahi01,2008,6,,,,
ibatahi01,2009,6,,,,
ibatahi01,2010,6,,,,
ibatahi01,2011,6,,,,
ibatahi01,2012,6,,,,
ibatahi01,2013,6,,,,
ibatahi01,2014,2,,,,
ibatahi01,2015,2,,,,
ibato01,2001,14,,,,
ibato01,2002,14,,,,
ibato01,2003,14,,,,
ibato01,2004,14,,,,
ibato01,2005,14,,,,
ibato01,2006,14,,,,
ibayaat01,1991,62,,,,
ibayaat01,1992,62,,,,
ibayaat01,1993,62,,,,
ibayaat01,1994,62,,,,
ibayaat01,1995,46,,,,
ibayaat01,1996,46,,,,
ibayaat01,1997,46,,,,
ibayaat01,1998,46,,,,
ibeya01,1982,19,,,,
ibeya01,1983,19,,,,
ibeya01,1984,19,,,,
ibeya01,1985,19,,,,
ibeya01,1986,19,,,,
ibeya01,1987,19,,,,
ibeya01,1988,19,,,,
ibeya01,1989,19,,,,
ibeya01,1990,19,,,,
ibeya01,1991,19,,,,
ibeya01,1992,19,,,,
ibo01,2010,8,,,,
iby01,2007,7,,,,
iby01,2008,7,,,,
iby01,2009,7,,,,
ichibya01,2005,11,,,,
ichibya01,2006,11,,,,
ichibya01,2007,11,,,,
ichibya01,2008,11,,,,
ichibya01,2009,43,,,,
ichibya01,2010,43,,,,
ichibya01,2011,43,,,,
ichibya01,2012,43,,,,
ichidna01,1950,12,,,,
ichidna01,1951,25,,,,
ichiesh01,1964,54,,,,
ichiesh01,1965,2,,,,
ichiesh01,1966,2,,,,
ichiesh01,1967,2,,,,
ichiesh01,1968,2,,,,
ichiesh01,1969,2,,,,
ichiesh01,1970,2,,,,
ichiesh01,1971,2,,,,
ichiesh01,1972,2,,,,
ichiesh01,1973,2,,,,
ichiesh01,1974,1,,,,
ichihak01,1969,61,,,,
ichihak01,1970,50,,,,
ichihak01,1971,50,,,,
ichihak01,1972,46,,,,
ichihak01,1973,46,,,,
ichihhi01,1971,13,,,,
ichihhi01,1972,13,,,,
ichihhi01,1973,13,,,,
ichihhi01,1974,11,,,,
ichihhi01,1975,11,,,,
ichihhi01,1976,52,,,,
ichihhi01,1977,52,,,,
ichihhi01,1978,52,,,,
ichihhi01,1979,38,,,,
ichihhi01,1980,38,,,,
ichihhi01,1981,38,,,,
ichihhi01,1982,38,,,,
ichihke01,1992,49,,,,
ichihke01,1993,49,,,,
ichihke01,1994,69,,,,
ichihke01,1995,69,,,,
ichihke01,1996,69,,,,
ichihke01,1997,69,,,,
ichihke01,1998,69,,,,
ichihke01,1999,45,,,,
ichihke01,2000,45,,,,
ichihke01,2001,45,,,,
ichihke01,2002,45,,,,
ichihmi01,1969,68,,,,
ichihmi01,1970,68,,,,
ichiish01,1949,5,,,,
ichiish01,1950,16,,,,
ichiish01,1951,16,,,,
ichiish01,1952,16,,,,
ichiish01,1953,16,,,,
ichijri01,2025,41,,,,
ichikha01,1955,32,,,,
ichikha01,1956,32,,,,
ichikka01,1981,33,,,,
ichikka01,1982,33,,,,
ichikka01,1983,33,,,,
ichikka01,1984,33,,,,
ichikka01,1985,33,,,,
ichikka01,1986,33,,,,
ichikka01,1987,33,,,,
ichikka01,1988,33,,,,
ichikka01,1989,33,,,,
ichikka01,1990,33,,,,
ichikka01,1991,33,,,,
ichikka01,1992,33,,,,
ichikka01,1993,33,,,,
ichiksu01,2005,50,,,,
ichiksu01,2006,50,,,,
ichiksu01,2007,50,,,,
ichiksu01,2008,50,,,,
ichiksu01,2009,50,,,,
ichiksu01,2010,50,,,,
ichiksu01,2011,50,,,,
ichiksu01,2012,50,,,,
ichikto01,2010,27,,,,
ichikto01,2011,27,,,,
ichikto01,2012,69,,,,
ichikto01,2013,69,,,,
ichikto01,2014,56,,,,
ichikto01,2015,56,,,,
ichikto01,2016,56,,,,
ichikto01,2017,56,,,,
ichikto01,2018,56,,,,
ichikto01,2019,30,,,,
ichikyu01,2019,40,,,,
ichikyu01,2020,40,,,,
ichikyu01,2021,40,,,,
ichikyu01,2022,40,,,,
ichikyu01,2023,40,,,,
ichimno01,1983,37,,,,
ichimno01,1984,37,,,,
ichimno01,1985,37,,,,
ichimno01,1986,36,,,,
ichimno01,1987,36,,,,
ichimno01,1988,36,,,,
ichiory01,2012,46,,,,
ichiory01,2013,46,,,,
ichiory01,2014,30,,,,
ichiory01,2015,30,,,,
ichiory01,2016,30,,,,
ichiory01,2017,30,,,,
ichiory01,2018,30,,,,
ichiory01,2019,30,,,,
ichiory01,2020,30,,,,
ichiory01,2021,30,,,,
ichiory01,2022,30,,,,
ichiory01,2023,30,,,,
ichiyta01,1951,32,,,,
ichiyta01,1952,32,,,,
ichiyta01,1953,12,,,,
ichiyta01,1954,32,,,,
ichiyta01,1955,26,,,,
ichiyta01,1956,26,,,,
ide01,2015,38,,,,
ide01,2016,38,,,,
ide02,2012,25,,,,
ide02,2013,10,,,,
ide02,2014,10,,,,
ide02,2015,10,,,,
idemoke01,1992,51,,,,
idemoke01,1993,51,,,,
idemoke01,1994,51,,,,
idemoke01,1995,51,,,,
idemoke01,1996,51,,,,
idemoke01,1997,51,,,,
idemoke01,1998,51,,,,
idemoke01,1999,51,,,,
idemoke01,2000,48,,,,
idesh01,2002,69,,,,
idesh01,2003,69,,,,
idesh01,2004,69,,,,
idesh01,2005,69,,,,
idesh01,2006,69,,,,
idesh01,2007,69,,,,
idesh01,2008,69,,,,
idesh01,2009,69,,,,
idesh01,2010,69,,,,
idesh01,2011,26,,,,
idesh01,2012,26,,,,
idesh01,2013,26,,,,
idesh01,2014,26,,,,
idesh01,2015,26,,,,
idesh01,2016,26,,,,
ideta01,1994,5,,,,
ideta01,1995,5,,,,
ideta01,1996,5,,,,
ideta01,1997,5,,,,
ideta01,1998,5,,,,
ideta01,1999,5,,,,
ideta01,2000,5,,,,
ideta01,2001,5,,,,
ideta01,2002,5,,,,
ideta01,2003,5,,,,
ideta01,2004,38,,,,
ideta01,2005,54,,,,
ideta01,2006,54,,,,
ideta02,1967,12,,,,
ideta02,1968,12,,,,
ideta02,1969,12,,,,
ideta02,1970,36,,,,
ideta02,1971,53,,,,
ideta02,1972,53,,,,
ideta02,1973,53,,,,
ideta02,1974,53,,,,
ideta02,1975,53,,,,
ideta02,1976,53,,,,
iemurso01,1936,20,,,,
iemurso01,1937,20,,,,
iemurso01,1938,20,,,,
iemurso01,1939,20,,,,
iemurso01,1940,20,,,,
iemurso01,1946,11,,,,
igaraak01,1988,38,,,,
igaraak01,1989,38,,,,
igaraak01,1990,38,,,,
igaraak01,1991,38,,,,
igaraak01,1992,43,,,,
igaraak01,1993,43,,,,
igaraak02,1991,9,,,,
igaraak02,1992,9,,,,
igaraak02,1993,9,,,,
igaraak02,1994,9,,,,
igaraak02,1995,9,,,,
igaraak02,1996,9,,,,
igaraak02,1997,9,,,,
igaraak02,1998,29,,,,
igaraak02,1999,29,,,,
igaraak02,2000,29,,,,
igaraak02,2001,9,,,,
igaraak02,2002,39,,,,
igaraak02,2003,39,,,,
igarahi01,1993,13,,,,
igarahi01,1994,13,,,,
igarahi01,1995,13,,,,
igarahi01,1996,13,,,,
igarahi01,1997,13,,,,
igarahi01,1998,13,,,,
igarahi01,1999,13,,,,
igarahi01,2000,13,,,,
igarahi01,2001,13,,,,
igarahi02,1968,21,,,,
igarahi02,1969,21,,,,
igarahi02,1970,21,,,,
igarahi02,1971,21,,,,
igarahi02,1972,21,,,,
igarahi02,1973,21,,,,
igarahi02,1974,21,,,,
igarahi02,1975,41,,,,
igarahi02,1976,41,,,,
igarahi02,1977,41,,,,
igarary01,1998,53,,,,
igarary01,1999,53,,,,
igarary01,2000,53,,,,
igarary01,2001,53,,,,
igarary01,2002,53,,,,
igarary01,2003,53,,,,
igarary01,2004,53,,,,
igarary01,2005,53,,,,
igarary01,2006,53,,,,
igarary01,2007,53,,,,
igarary01,2008,53,,,,
igarary01,2009,53,,,,
igarary01,2013,53,,,,
igarary01,2014,53,,,,
igarary01,2015,53,,,,
igarary01,2016,53,,,,
igarary01,2017,53,,,,
igarary01,2018,53,,,,
igarary01,2019,53,,,,
igarary01,2020,53,,,,
igarash01,1978,51,,,,
igarash01,1979,51,,,,
igarash01,1980,51,,,,
igarash01,1981,51,,,,
igarash01,1982,4,,,,
igarash01,1983,4,,,,
igarash01,1984,4,,,,
igarash01,1985,4,,,,
igarash01,1986,4,,,,
igarash01,1987,4,,,,
igarash01,1988,4,,,,
igarash01,1989,4,,,,
igarash01,1990,4,,,,
igarash01,1991,4,,,,
igarash01,1992,15,,,,
igarash01,1993,15,,,,
igarash01,1994,15,,,,
igarash01,1995,15,,,,
igarash01,1996,15,,,,
igarata01,1949,36,,,,
igarata01,1950,36,,,,
igaueju01,1936,1,,,,
igaueju01,1937,1,,,,
igaueju01,1938,1,,,,
igaueju01,1939,1,,,,
igaueju01,1940,1,,,,
igaueju01,1949,11,,,,
igaueju01,1950,3,,,,
igaueju01,1951,3,,,,
igaueju01,1952,3,,,,
igaueju01,1953,3,,,,
igaueju01,1954,3,,,,
igawake01,1998,29,,,,
igawake01,1999,29,,,,
igawake01,2000,29,,,,
igawake01,2001,29,,,,
igawake01,2002,29,,,,
igawake01,2003,29,,,,
igawake01,2004,29,,,,
igawake01,2005,29,,,,
igawake01,2006,29,,,,
