playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,GO,AO,QS,BS,Holds,SvOpp,NumberOfPitches,BABIP AB Against,H-HR actual,MLB pBABIP,career_babip_actual_500_ab_minimum,1yr_babip_actual_100_ab_minimum,3yr_babip_actual_300_ab_minimum,5yr_babip_actual_500_ab_minimum,career_babip_aactual_500_ab_minimum_Relative,1yr_babip_aactual_100_ab_minimum_Relative,3yr_babip_actual_300_ab_minimum_Relative,5yr_babip_actual_500_ab_minimum_Relative,career_babip_actual_1000_ab_minimum,1yr_babip_actual_200_ab_minimum,3yr_babip_actual_600_ab_minimum,5yr_babip_actual_1000_ab_minimum,career_babip_actual_1000_ab_minimum_Relative,1yr_babip_actual_200_ab_minimum_Relative,3yr_babip_actual_600_ab_minimum_Relative,5yr_babip_actual_1000_ab_minimum_Relative,IP,BF
gotosh01,2001,1,YBS,AL,0,0,1,0,0,0,0,2,0,0,0,0,1,,0.0,,0,0,0,2,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0.2,2
gotosh01,2002,1,YBS,AL,2,1,8,5,0,0,0,84,42,21,7,16,20,,6.75,,1,1,0,140,1,21,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,28.0,140
gotosh01,2003,1,YBS,AL,0,3,4,3,0,0,0,45,20,13,4,6,5,,7.8,,1,0,0,68,0,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,15.0,68
gotosh01,2004,1,YBS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gotosh01,2005,1,YBS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gotosh01,2006,1,YBS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gotosh01,2007,1,YBS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gototo01,1995,1,LTM,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gototo01,1996,1,LTM,NL,0,0,2,0,0,0,0,5,2,1,0,0,0,,5.4,,0,0,0,7,1,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1.2,7
gototo01,1997,1,LTM,NL,0,0,9,0,0,0,0,62,30,17,4,11,21,,7.4,,1,0,0,103,4,20,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,20.2,103
gototo01,1998,1,LTM,NL,4,2,10,8,2,1,0,188,50,16,3,19,28,,2.3,,0,2,1,246,1,19,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,62.2,246
gototo01,1999,1,LTM,NL,6,8,16,16,2,1,0,270,93,49,19,35,72,,4.9,,2,2,0,388,0,50,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,90.0,388
gototo01,2000,1,LTM,NL,1,6,8,8,0,0,0,107,44,29,3,21,26,,7.32,,3,1,0,171,0,30,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,35.2,171
gototo01,2001,1,LTM,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gototo01,2002,1,LTM,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gotoyu01,1978,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gotoyu01,1979,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gotoyu01,1980,1,YKS,AL,0,0,5,0,0,0,0,24,6,0,0,1,3,,0.0,,0,0,0,31,2,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,8.0,31
gotoyu01,1981,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gotoyu01,1982,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gotoyu01,1983,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gotoyu01,1984,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gracefr01,2007,1,CHD,AL,3,0,17,0,0,0,0,69,12,6,0,18,13,,2.35,,2,0,0,93,8,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,23.0,93
gramaal01,2006,1,SBL,NL,4,6,13,13,1,0,0,222,87,35,13,19,41,,4.26,,1,3,2,324,0,41,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,74.0,324
gramaal01,2007,1,SBL,NL,4,6,40,10,0,0,17,238,84,36,6,34,61,,4.08,,3,2,1,353,24,43,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,79.1,353
gramaal01,2008,1,SBL,NL,3,3,55,0,0,0,31,171,47,9,3,13,42,,1.42,,2,0,0,226,46,12,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,57.0,226
gramaal01,2009,1,SBL,NL,0,2,6,0,0,0,3,15,6,3,1,2,1,,5.4,,1,0,0,22,6,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,5.0,22
gramaal01,2010,1,SBL,NL,0,0,7,0,0,0,0,14,15,9,2,4,2,,17.36,,1,0,0,31,3,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,4.2,31
gramaal01,2011,1,SBL,NL,2,1,29,0,0,0,1,76,27,12,0,12,13,,4.26,,2,1,0,112,11,12,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,25.1,112
greisse01,2007,1,YKS,AL,16,8,30,30,3,2,0,627,185,66,14,31,159,,2.84,,7,4,1,835,0,70,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,209.0,835
greisse01,2008,1,YMG,AL,17,9,31,31,0,0,0,618,201,70,20,31,167,,3.06,,3,9,0,842,0,75,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,206.0,842
greisse01,2009,1,YMG,AL,13,6,25,25,1,1,0,483,173,62,11,26,91,,3.47,,4,5,3,675,0,77,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,161.0,675
greisse01,2010,1,YMG,AL,0,2,6,6,0,0,0,64,31,13,5,1,16,,5.48,,0,1,0,96,0,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,21.1,96
greisse01,2011,1,YMG,AL,1,5,9,9,0,0,0,143,52,22,2,18,33,,4.15,,1,2,0,212,0,22,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,47.2,212
greisse01,2012,1,LTM,NL,12,8,25,25,3,1,0,506,144,42,5,24,112,,2.24,,3,5,3,666,0,52,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,168.2,666
greisse01,2013,1,LTM,NL,5,4,13,13,0,0,0,214,75,36,8,15,52,,4.54,,1,3,1,303,0,39,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,71.1,303
greisse01,2014,1,LTM,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
griffbi01,1963,1,KNB,NL,0,2,20,4,0,0,0,91,31,13,2,13,12,,3.77,,0,0,0,132,3,20,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,30.1,132
grifffo01,2023,1,YMG,AL,6,5,20,20,1,0,0,363,101,37,8,29,115,,2.75,,2,6,1,493,0,41,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,121.0,493
grifffo01,2024,1,YMG,AL,6,4,20,20,0,0,0,350,99,39,9,23,126,,3.01,,0,4,1,468,0,40,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,116.2,468
grifffo01,2025,1,YMG,AL,6,1,14,13,0,0,0,234,56,14,1,18,77,,1.62,,1,5,0,307,0,15,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,78.0,307
grosski01,1994,1,NPH,NL,6,12,25,21,7,0,0,447,169,71,14,56,62,,4.29,,11,2,1,641,1,74,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,149.0,641
grosski01,1995,1,NPH,NL,16,13,31,31,15,5,0,693,219,78,12,59,114,,3.04,,3,12,0,952,0,92,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,231.0,952
grosski01,1996,1,NPH,NL,17,9,28,28,8,1,0,581,201,78,18,53,79,,3.62,,9,9,1,827,0,92,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,193.2,827
grosski01,1997,1,NPH,NL,13,11,33,33,8,3,0,700,235,94,18,69,98,,3.63,,9,9,0,975,0,103,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,233.1,975
grosski01,1998,1,NPH,NL,3,4,7,7,1,0,0,109,30,16,1,15,11,,3.96,,0,4,3,154,0,18,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,36.1,154
grunwal01,1947,1,USM,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
grunwal01,1948,1,USM,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
grunwal01,1949,1,USM,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
grunwal01,1962,1,TYW,AL,2,8,26,11,2,0,0,250,69,42,7,50,43,,4.5,,5,0,1,349,8,50,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,83.1,349
gsellro01,2022,1,DNB,AL,1,1,4,3,0,0,0,61,15,6,1,6,12,,2.66,,0,2,0,81,0,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,20.1,81
gsellro01,2023,1,DNB,AL,3,5,13,13,0,0,0,194,72,32,6,33,43,,4.45,,1,4,0,292,0,35,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,64.2,292
guerrja01,2024,1,HNT,AL,1,4,59,0,0,0,14,174,47,10,3,11,48,,1.55,,2,0,2,226,21,10,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,58.0,226
guerrja01,2025,1,HNT,AL,0,1,6,0,0,0,0,14,10,7,0,5,4,,13.5,,0,0,0,29,0,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4.2,29
guerrta01,2022,1,LTM,NL,3,3,49,0,0,0,3,138,34,18,2,20,63,,3.52,,3,5,0,194,9,19,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,46.0,194
guerrta01,2025,1,LTM,NL,1,3,21,0,0,0,1,59,22,14,4,8,15,,6.41,,1,1,0,89,8,14,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,19.2,89
guilmpr01,2017,1,YKS,AL,1,1,28,4,0,0,0,164,49,22,4,15,57,,3.62,,1,2,0,228,8,23,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,54.2,228
gulinli01,2004,1,DHH,NL,8,3,17,17,0,0,0,299,126,47,11,35,69,,4.24,,2,4,3,446,0,49,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,99.2,446
gulinli01,2005,1,SBH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
gulinru01,2025,1,NPH,NL,2,2,7,5,1,1,0,97,30,13,4,9,34,,3.62,,0,0,0,136,0,16,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,32.1,136
gullibi01,1988,1,YMG,AL,14,9,26,26,14,3,0,610,173,70,17,45,134,,3.1,,6,6,1,818,0,77,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,203.1,818
gullibi01,1989,1,YMG,AL,7,5,15,15,6,0,0,333,97,45,11,34,97,,3.65,,7,1,0,451,0,47,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,111.0,451
gunkejo01,2020,1,HNT,AL,2,4,28,6,0,0,0,170,54,20,6,13,39,,3.18,,0,3,0,232,3,21,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,56.2,232
gunkejo01,2021,1,HNT,AL,9,3,20,20,0,0,0,339,99,37,10,24,87,,2.95,,0,3,0,465,0,39,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,113.0,465
gunkejo01,2022,1,HNT,AL,5,5,16,16,1,0,0,277,80,28,6,16,52,,2.73,,1,3,0,372,0,32,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92.1,372
gunkejo01,2023,1,SBH,NL,0,1,5,3,0,0,0,51,21,11,3,5,11,,5.82,,0,2,0,80,0,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,17.0,80
guttori01,2005,1,YKS,AL,8,5,16,16,0,0,0,291,102,45,9,30,62,,4.18,,0,3,1,418,0,46,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,97.0,418
guttori01,2006,1,YKS,AL,9,10,25,25,2,1,0,521,145,55,9,38,127,,2.85,,3,7,1,698,0,62,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,173.2,698
guttori01,2007,1,SBH,NL,5,7,22,22,1,0,0,429,138,56,10,28,89,,3.52,,2,9,0,590,0,62,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,143.0,590
guttori01,2008,1,SBH,NL,5,7,18,15,2,0,0,300,104,45,11,35,51,,4.05,,0,4,2,426,1,48,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,100.0,426
guzmado01,2002,1,YBS,AL,5,5,19,13,4,2,0,290,85,30,3,31,66,,2.79,,1,4,0,391,3,33,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,96.2,391
guzmado01,2003,1,YBS,AL,8,12,25,25,3,2,0,461,171,80,14,35,123,,4.69,,7,7,2,662,0,90,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,153.2,662
guzmado01,2004,1,CHD,AL,10,5,23,23,0,0,0,438,138,61,19,41,128,,3.76,,6,9,4,616,0,66,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,146.0,616
guzmado01,2005,1,CHD,AL,1,2,3,3,0,0,0,39,12,7,2,9,16,,4.85,,1,1,1,60,0,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,13.0,60
guzmado01,2006,1,CHD,AL,2,2,4,4,0,0,0,55,19,8,1,2,13,,3.93,,2,1,1,79,0,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,18.1,79
guzmado01,2007,1,RKE,NL,2,4,11,10,0,0,0,167,56,31,6,22,40,,5.01,,7,5,6,244,0,32,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,55.2,244
guzmado01,2008,1,RKE,NL,2,7,23,16,1,1,0,307,99,44,6,34,65,,3.87,,5,7,2,441,3,47,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,102.1,441
gwynma01,2008,1,RKE,NL,1,1,19,0,0,0,3,56,21,8,2,7,16,,3.86,,0,4,0,89,11,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,18.2,89
gwynma01,2009,1,RKE,NL,3,4,47,0,0,0,4,144,37,19,4,29,44,,3.56,,3,5,0,211,25,20,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,48.0,211
habush01,2024,1,CHD,AL,0,0,7,0,0,0,0,36,13,8,0,6,9,,6.0,,0,0,0,55,2,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,12.0,55
habush01,2025,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hadash01,2022,1,SBL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hadash01,2023,1,SBL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hadash01,2024,1,SBL,NL,1,3,9,3,0,0,0,49,14,5,0,10,11,,2.76,,1,2,0,73,3,8,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,16.1,73
hadash01,2025,1,SBL,NL,1,1,24,0,0,0,0,64,20,7,0,14,25,,2.95,,1,3,1,98,6,7,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,21.1,98
hagenbr01,2016,1,HRC,AL,7,5,50,6,0,0,0,250,71,27,4,33,33,,2.92,,4,3,0,342,7,32,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,83.1,342
hagenbr01,2017,1,HRC,AL,0,0,11,0,0,0,0,45,24,11,1,7,10,,6.6,,2,0,1,73,3,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,15.0,73
hagimta01,1949,1,NKH,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagimta01,1950,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagimta01,1951,1,HRC,AL,1,7,16,11,1,0,0,176,71,43,7,54,19,,6.56,,3,0,1,301,3,59,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,58.2,301
hagimta01,1952,1,HRC,AL,0,0,4,0,0,0,0,12,4,2,0,1,1,,4.5,,0,0,0,17,2,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,4.0,17
hagiwak01,1950,1,MNO,NL,0,0,1,0,0,0,0,6,3,2,2,0,2,,9.0,,0,0,0,9,1,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2.0,9
hagiwak01,1951,1,MNO,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwak01,1952,1,MNO,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwak01,1953,1,MNO,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwak01,1954,1,TKU,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwak01,1955,1,TKU,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwju01,1992,1,OBW,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwju01,1993,1,OBW,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwju01,1994,1,OBW,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwju01,1995,1,OBW,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwju01,1996,1,OBW,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwju01,1997,1,OBW,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwju01,1998,1,OBW,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwju01,1999,1,OBW,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwju01,2000,1,OBW,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwju01,2001,1,OBW,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,,0.0,,0,0,0,4,1,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1.0,4
hagiwju01,2002,1,OBW,NL,3,4,48,0,0,0,10,194,42,19,8,26,55,,2.64,,0,1,0,258,27,19,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,64.2,258
hagiwju01,2003,1,OBW,NL,1,3,42,1,0,0,4,184,78,47,7,46,57,,6.9,,8,1,0,296,17,49,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,61.1,296
hagiwju01,2004,1,OBW,NL,0,1,33,0,0,0,0,108,41,28,10,27,26,,7.0,,1,2,0,178,8,28,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,36.0,178
hagiwju01,2005,1,OBF,NL,3,2,49,5,0,0,1,243,66,35,13,34,73,,3.89,,3,3,0,334,12,41,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,81.0,334
hagiwju01,2006,1,OBF,NL,3,4,33,0,0,0,0,147,48,28,7,27,31,,5.14,,4,3,0,212,7,29,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,49.0,212
hagiwju01,2007,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwju01,2007,2,NPH,NL,1,0,5,0,0,0,0,24,8,5,3,4,5,,5.63,,0,1,0,38,1,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,8.0,38
hagiwju01,2008,1,YKS,AL,1,0,25,0,0,0,0,96,44,20,5,9,16,,5.63,,2,0,0,144,5,23,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,32.0,144
hagiwju01,2009,1,YKS,AL,1,1,34,0,0,0,0,118,50,21,3,14,36,,4.81,,1,4,1,175,10,21,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,39.1,175
hagiwju01,2010,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwta01,2002,1,YKS,AL,0,2,8,2,0,0,0,43,20,8,2,1,12,,5.02,,1,0,0,63,2,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,14.1,63
hagiwta01,2003,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwta01,2004,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hagiwta01,2005,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
haidono01,1958,1,HRC,AL,6,4,20,13,4,2,0,305,81,26,5,26,75,,2.29,,0,2,0,410,4,32,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,101.2,410
haidono01,1959,1,HRC,AL,4,2,26,11,1,1,0,262,58,16,3,21,39,,1.64,,1,3,0,336,5,22,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,87.1,336
haidono01,1960,1,HRC,AL,2,1,20,6,0,0,0,136,38,16,3,17,20,,3.13,,0,7,1,194,9,19,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,45.1,194
haidono01,1961,1,HRC,AL,0,0,4,1,0,0,0,21,16,7,1,1,2,,9.0,,0,1,0,39,1,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,7.0,39
haidoto01,1952,1,KNP,NL,0,0,4,0,0,0,0,25,7,8,2,4,2,,8.0,,3,0,0,38,2,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,8.1,38
haidoto01,1953,1,KNP,NL,0,0,4,0,0,0,0,23,7,6,2,6,1,,6.75,,1,0,0,37,1,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,7.2,37
haidoto01,1954,1,KNP,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
haidoto01,1955,1,KNP,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
haidoto01,1956,1,KNP,NL,1,1,18,0,0,0,0,88,42,22,4,9,17,,6.6,,2,2,0,137,11,27,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,29.1,137
hakodju01,1951,1,KKS,AL,0,1,9,1,0,0,0,55,21,18,0,15,8,,8.53,,1,0,0,95,5,23,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,18.1,95
hakodju01,1952,1,KKS,AL,1,1,22,4,0,0,0,146,42,11,1,24,14,,2.02,,2,3,0,216,16,22,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,48.2,216
hakodju01,1953,1,KKS,AL,3,8,30,10,3,1,0,362,118,51,13,48,39,,3.79,,4,4,0,522,12,65,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,120.2,522
hakodju01,1954,1,KKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hakodju01,1955,1,KKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hakodju01,1956,1,KKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hakodju01,1957,1,KKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hakodju01,1958,1,KKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hakodju01,1959,1,KKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
hakodju01,1960,1,KKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
